Price,Close,High,Low,Open,Volume
Ticker,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS,KPITTECH.NS
Date,,,,,
2019-04-22,99.14080810546875,99.14080810546875,89.69883192508112,94.41982001527494,1066838
2019-04-23,104.05254364013672,104.05254364013672,100.66678691443556,104.05254364013672,746528
2019-04-24,109.25039672851562,109.25039672851562,102.04969130091864,102.04969130091864,233998
2019-04-25,106.00770568847656,112.82691618800189,104.91090837292919,110.63332155690715,941577
2019-04-26,103.62335968017578,105.86463656661662,101.19133133496764,101.19133133496764,1886188
2019-04-30,98.47319793701172,103.48030969652079,98.47319793701172,101.28671496749921,273582
2019-05-02,95.56428527832031,98.23474733987675,93.56144237036486,98.23474733987675,1542833
2019-05-03,95.99348449707031,97.7578938080775,91.79704662465814,97.7578938080775,718227
2019-05-06,93.752197265625,98.04400677323181,92.32159409642273,92.32159409642273,474708
2019-05-07,92.46465301513672,95.08742561746465,89.6511362250274,93.75220175014627,468706
2019-05-08,91.55860137939453,92.70308098606742,86.8852963120365,89.74650260514258,897791
2019-05-09,92.5600357055664,95.23049081241633,89.22196136468554,90.60487496676633,711118
2019-05-10,95.08741760253906,95.89809852333846,91.5585994910574,91.70166125804691,215851
2019-05-13,93.1799545288086,94.80130922881818,92.51234259590274,92.65540437478951,115680
2019-05-14,93.37071228027344,93.94295215793018,87.55292685065105,90.74793950429061,545794
2019-05-15,93.32301330566406,94.84898858637841,91.55860415994985,92.03547188994959,191792
2019-05-16,92.79846954345703,94.13369345804234,91.60630013655972,92.8938416407239,704340
2019-05-17,93.13226318359375,100.14221691216024,91.27247478937088,92.03546601927108,424897
2019-05-20,94.13368225097656,96.04115307491874,92.70307913301994,93.65681454499102,150333
2019-05-21,93.99063110351562,95.32585490662935,92.98920597475635,93.4660736977038,567578
2019-05-22,96.47034454345703,98.2347537131165,93.0368982961475,93.51376603261895,176780
2019-05-23,95.32585906982422,98.52087877424852,94.94437069594458,98.13938312394457,69621
2019-05-24,93.0845947265625,96.32729727834635,88.02980032434604,96.32729727834635,803107
2019-05-27,94.75362396240234,95.37355351553828,90.03263597395308,93.46608244522751,99551
2019-05-28,92.46465301513672,98.23475565082789,89.46039203724602,98.23475565082789,623443
2019-05-29,91.51091003417969,93.22763668941359,89.65112888802943,93.22763668941359,265737
2019-05-30,92.70309448242188,93.41839615983693,90.7002512409447,91.08174692418439,264681
2019-05-31,92.5600357055664,94.41981707063019,89.74651153811205,91.89241647153547,339424
2019-06-03,91.79703521728516,92.98920450582132,89.69882018003105,90.7002380165471,481984
2019-06-04,90.65254974365234,91.55859543372927,90.31873654332814,91.55859543372927,201750
2019-06-06,91.03404998779297,91.55860742004002,87.60060366482634,90.1280041791019,217297
2019-06-07,90.6048583984375,90.84329223632812,88.41126417927444,89.69881272502244,231074
2019-06-10,89.88957214355469,90.70024587471033,88.79277484779139,89.84188245731191,243762
2019-06-11,93.752197265625,94.4198091673498,88.41127294613067,89.17426421360814,1273790
2019-06-12,93.51376342773438,95.13511077600394,91.94009848592921,95.13511077600394,3216731
2019-06-13,94.5628662109375,95.85040754355123,92.13083803433764,92.65539541405091,217923
2019-06-14,92.36930084228516,95.61200366888411,92.03549480346452,95.61200366888411,242232
2019-06-17,92.5600357055664,93.70451542615571,91.27248692437267,91.32017661124081,173839
2019-06-18,93.37071228027344,94.4198199353816,91.70167505919346,92.6554106140963,249303
2019-06-19,89.60343170166016,94.32442596991463,87.79134038854389,92.5600170576354,410885
2019-06-20,93.6568374633789,94.89669671291178,88.74510471093645,89.69884035629235,116647
2019-06-21,91.98778533935547,94.3244416617919,90.17569372477843,92.51234277079051,221737
2019-06-24,94.03831481933594,95.08742236914324,90.31874507326998,91.55860408076666,297292
2019-06-25,94.61054992675781,95.27816908077868,92.2262113975913,92.2262113975913,199458
2019-06-26,92.13084411621094,94.65824454421278,91.08173656395284,92.65540153055204,262917
2019-06-27,91.32017517089844,92.56003424566842,89.74651012259022,91.41554726670586,155954
2019-06-28,92.27389526367188,93.466064453125,89.84186720661819,89.84186720661819,260974
2019-07-01,93.41839599609375,94.324449151753,90.60487898042933,90.60487898042933,599158
2019-07-02,94.22906494140625,95.08742102135767,92.0354705058273,92.0354705058273,857280
2019-07-03,93.51376342773438,94.99204900376274,92.79846184295239,93.56144583419878,615545
2019-07-04,94.22906494140625,94.8013047535152,91.36785860443753,93.46607367431166,120786
2019-07-05,93.6568374633789,94.41982889023383,92.56004729236004,92.79848120369901,109202
2019-07-08,92.5600357055664,93.65682573928757,91.60630017960044,92.5600357055664,288364
2019-07-09,91.94009399414062,93.70450302845012,90.84329682910813,92.32158960933762,234001
2019-07-10,88.41126251220703,91.74933617973365,84.11945351110138,91.17709643487085,822987
2019-07-11,84.11946868896484,88.4112784644513,83.45185674557005,87.839038616338,123829
2019-07-12,84.88245391845703,87.69597054788126,82.25968146592044,84.11946265805864,1069894
2019-07-15,84.78707885742188,85.50238041030829,82.68885660310083,82.68885660310083,437879
2019-07-16,84.93014526367188,86.217686673931,82.87961257807633,83.9764098077134,879114
2019-07-17,83.9764175415039,84.83477370977741,81.25826542055535,84.07178964059821,792167
2019-07-18,82.21199798583984,84.07178659471076,81.06751828532272,83.02267898983266,114457
2019-07-19,79.77997589111328,83.45185610442302,78.6831786127417,82.21199704601611,992961
2019-07-22,77.10951232910156,80.16147023991638,75.39279282591599,79.9707187775018,1800980
2019-07-23,81.06752014160156,82.35506165327148,76.29884248621323,76.34653217333697,668690
2019-07-24,81.11519622802734,83.83334058055871,79.39846964936362,79.39846964936362,317393
2019-07-25,77.77713012695312,81.44901021407267,76.29883724476612,81.06751457256401,604317
2019-07-26,76.53728485107422,78.20632221542786,74.82055779431171,77.77714408944996,661115
2019-07-29,78.49242401123047,79.92302706895819,76.5849532675935,78.15861080995525,892359
2019-07-30,79.39846801757812,80.78138136677444,78.34936058614403,78.49242234416306,1448935
