Price,Close,High,Low,Open,Volume
Ticker,ESTER.NS,ESTER.NS,ESTER.NS,ESTER.NS,ESTER.NS
Date,,,,,
2011-06-20,36.9009895324707,39.64534225299141,36.56322175531433,39.64534225299141,37596
2011-06-21,35.634361267089844,37.914285458287914,35.08548949508575,35.08548949508575,21133
2011-06-22,34.91661071777344,36.52100288440941,34.62106631816846,36.52100288440941,18783
2011-06-23,34.70550537109375,36.68988542181375,34.40996098242102,34.40996098242102,15454
2011-06-24,35.59214782714844,36.22546004313903,34.874392049643596,35.465484095473315,21384
2011-06-27,36.098793029785156,36.98542940733091,35.59214459152821,36.90098907468549,13464
2011-06-28,36.35211944580078,37.576523670307715,35.46548301467245,37.576523670307715,11373
2011-06-29,36.9009895324707,37.027650033010154,36.43656125477488,36.52100158846785,15408
2011-06-30,38.75872039794922,38.75872039794922,37.23876805199556,37.23876805199556,73379
2011-07-01,40.40531921386719,40.658646684252886,38.75870998351569,39.60312629495445,97163
2011-07-04,41.24973678588867,41.7986086935743,40.74308827201939,41.207516613265014,49308
2011-07-05,40.36310577392578,41.96749832170245,40.02534112573652,41.37640616087983,28247
2011-07-06,40.57420349121094,41.54528354671747,39.77200734377414,39.77200734377414,24202
2011-07-07,41.62972640991211,42.9807945350546,40.44754542425436,40.574205947078674,57493
2011-07-08,40.74309158325195,42.389704218938036,40.3208833803167,41.79861209059009,46938
2011-07-11,40.57420349121094,41.291959295209175,40.194215503352176,40.95419147906969,23445
2011-07-12,39.72978973388672,40.447545584166846,39.26536137264242,39.518685640485415,35155
2011-07-13,40.25893020629883,41.00854747029174,40.1266432236188,40.479406267967065,51852
2011-07-14,39.72978591918945,40.303025029237446,39.068357729533034,39.68569137938524,31267
2011-07-15,39.24474334716797,40.12664769204815,38.84788571913227,39.68569551960806,21946
2011-07-18,39.068355560302734,39.55340219961285,38.01006984277314,39.024261022946824,17249
2011-07-19,38.93607711791992,39.421123821631454,38.71560103766941,38.80379012409041,17723
2011-07-20,38.583309173583984,39.95026002575144,38.40692765880809,39.55340245855506,21169
2011-07-21,37.26045608520508,39.24474072879588,37.12816909661988,39.02426465728579,38777
2011-07-22,38.010074615478516,38.80378984433733,36.731316050603056,38.80378984433733,30453
2011-07-25,38.98017120361328,39.24474182396899,37.9218853579925,38.80378966864349,29968
2011-07-26,38.627403259277344,39.86207048406512,38.36283267230783,39.86207048406512,21566
2011-07-27,37.92188262939453,39.68569112378498,37.39274142675649,38.451023832032575,26141
2011-07-28,37.436832427978516,38.186449621566176,37.30454545772309,38.186449621566176,12793
2011-07-29,37.26045608520508,37.921884299735346,37.039980013694986,37.039980013694986,17580
2011-08-01,36.7313117980957,37.26045297994248,36.1580727142637,37.03997692680672,21964
2011-08-02,35.452545166015625,36.42263832139383,35.27616367480219,36.37854378963976,20774
2011-08-03,35.540740966796875,35.71712249144604,34.394266102873964,35.27617036192201,24229
2011-08-04,36.202171325683594,38.27464847688275,35.7171246270448,35.76121916979415,38411
2011-08-05,32.58636474609375,32.58636474609375,32.58636474609375,32.58636474609375,64541
2011-08-08,29.32331657409668,30.646172960898035,29.32331657409668,29.32331657409668,93793
2011-08-09,26.853984832763672,28.573698776928403,26.413032711911058,26.413032711911058,103321
2011-08-10,27.95636558532715,28.220936189261927,25.70750872348601,28.132745427250708,56719
2011-08-11,28.176841735839844,28.661888405242863,27.427222779590636,27.60360262205588,26841
2011-08-12,28.265029907226562,28.7059820223602,28.000459310985914,28.22093536855273,22126
2011-08-16,27.030364990234375,28.30912514651008,26.853985149075076,28.265030606744972,20560
2011-08-17,25.927982330322266,27.73588689287473,25.707506287237724,27.73588689287473,21182
2011-08-18,25.927982330322266,25.927982330322266,25.927982330322266,25.927982330322266,0
2011-08-19,24.120080947875977,24.6051275999469,23.767319593451774,23.81141413196774,15621
2011-08-22,23.502748489379883,25.134271727403018,23.017701813094124,23.98779684776455,16530
2011-08-23,24.693317413330078,24.693317413330078,23.899603975749937,24.164174560910396,13390
2011-08-24,25.927982330322266,25.927982330322266,24.693316825468578,24.693316825468578,1411
2011-08-25,26.809886932373047,27.25083902560977,26.45712559420342,27.25083902560977,53000
2011-08-26,25.97208023071289,27.956364747019006,25.575222654612137,27.250840354184202,24116
2011-08-29,26.589414596557617,27.294939053458197,26.016177131768945,27.250842828721236,39488
2011-08-30,27.118555068969727,27.339031126441025,26.72169749268186,26.986269770906713,10732
2011-09-02,26.280744552612305,27.250839511448063,26.016173964792902,26.721696653710488,15780
2011-09-05,25.44293785095215,26.016175274825134,25.046080267140695,26.016175274825134,15643
2011-09-06,25.222461700439453,26.45712730491575,24.25236669617277,26.016175183167153,22530
2011-09-07,25.487031936645508,26.016174811606422,25.39884117713555,26.016174811606422,5422
2011-09-08,27.38312530517578,27.735888338172252,25.663413088762606,26.368935790557938,21005
2011-09-09,27.030364990234375,28.220936066979863,26.898079688840184,28.04455454372169,29065
2011-09-12,25.707509994506836,26.457128985516256,24.737414928618115,26.457128985516256,87502
2011-09-13,25.61931800842285,26.898079854681697,25.178365879657576,25.575223468385875,11362
2011-09-14,25.97208023071289,26.677602941448868,25.575222654612137,25.66341341397884,18957
2011-09-15,25.751604080200195,26.413032249909804,25.575222562104774,25.83979315714909,7875
2011-09-16,25.883892059326172,26.98627245638351,25.13427305290738,26.98627245638351,10792
2011-09-19,25.795696258544922,26.45712436773838,25.575220222147102,25.883887009523782,38933
2011-09-20,25.97208023071289,26.898078998816214,25.751604173345545,26.280745365348114,10248
2011-09-21,25.83979606628418,26.85398738636586,24.957891740716814,26.016177604237257,27248
2011-09-22,25.178363800048828,26.01617344834345,25.046078508765135,25.79569740217105,14650
2011-09-23,25.178363800048828,25.575221355998647,24.69331717130904,25.31065077343126,18020
2011-09-26,24.693317413330078,25.53112706983614,24.075983805157325,25.53112706983614,46021
2011-09-27,24.78150749206543,25.134268823341714,23.89960332282537,24.3405554074454,17955
2011-09-28,24.384654998779297,25.134274034472863,24.252369682386096,24.693321858429478,5751
2011-09-29,24.825607299804688,24.913798071877164,24.252369804482193,24.252369804482193,2855
