Price,Close,High,Low,Open,Volume
Ticker,GIPCL.NS,GIPCL.NS,GIPCL.NS,GIPCL.NS,GIPCL.NS
Date,,,,,
2005-12-01,37.57984161376953,37.7755733776281,36.964696222249685,36.964696222249685,132025
2005-12-02,38.390724182128906,39.369366073249616,37.57984691241914,37.57984691241914,1439551
2005-12-05,37.88741683959961,38.866058602984104,37.77557377325718,38.61440957044389,379227
2005-12-06,38.614410400390625,39.53712638389651,37.7476116847183,37.887417653920956,1319076
2005-12-07,38.642372131347656,39.36936493608305,38.39072307322998,38.86606255330777,529957
2005-12-08,38.642372131347656,39.20159605297798,38.139069748572375,38.86606255330777,456359
2005-12-09,39.173641204833984,40.09635735151691,38.7262603176529,38.8101447673169,710793
2005-12-12,38.642372131347656,39.593055358043166,38.39072307322998,39.593055358043166,329051
2005-12-13,38.05518341064453,38.81013472927554,37.6916870671439,38.418675487605924,290851
2005-12-14,37.94334030151367,38.41867975744078,37.74761279219541,38.33479958668989,145894
2005-12-15,37.663726806640625,38.41867817814238,37.55188373921057,38.25091357699729,125371
2005-12-16,37.60781478881836,37.91538970188591,37.24431832788596,37.91538970188591,210859
2005-12-19,37.440040588378906,38.027227424341355,37.35616041170428,38.027227424341355,148605
2005-12-20,37.915382385253906,38.33480031311495,37.18838960367886,37.46800155558622,213476
2005-12-21,38.05518341064453,38.53052281374263,37.74760859694264,38.53052281374263,200094
2005-12-22,38.390724182128906,38.586451707045036,37.74761580037014,37.775578703875325,405003
2005-12-23,38.33479690551758,38.866057860301616,37.831494583515145,38.58644593324909,464044
2005-12-26,38.55849075317383,40.7674279790323,37.88742370051876,40.7674279790323,370122
2005-12-27,38.30683898925781,39.53712992171288,37.24431267493391,38.58645095268305,156973
2005-12-28,38.586448669433594,38.89402351761743,37.57984395404987,37.74761282879373,195267
2005-12-29,39.34140396118164,40.01247525994563,38.02722853426151,38.02722853426151,684784
2005-12-30,39.92859649658203,40.68354808190721,39.145682003209686,39.42529401751833,752953
2006-01-02,39.9845085144043,40.627616847314556,39.704896566751124,39.900624076800405,490698
2006-01-03,39.64897918701172,40.543736659993186,39.48121029421636,39.98451270606225,367954
2006-01-04,39.56509017944336,40.320041576909254,39.36936267143957,40.20819850563271,474350
2006-01-05,39.50917053222656,40.068394448417905,38.977905251920845,39.70489804958555,292534
2006-01-06,39.78878402709961,39.98451155201826,36.713052369252054,36.713052369252054,169293
2006-01-09,41.74607467651367,42.16549269884997,39.816749213842286,39.816749213842286,1583642
2006-01-10,41.21479797363281,42.8924696024082,40.851305867296475,42.501014595643106,1107741
2006-01-12,40.54373550415039,41.60626183963614,40.26412353515625,41.07499653862324,352717
2006-01-13,40.264122009277344,41.38256984286838,40.152278932534195,40.79538302361713,248927
2006-01-16,39.76081466674805,41.27072161350923,39.53712427464943,41.27072161350923,120982
2006-01-17,38.92198181152344,40.320041533679735,38.64236986709218,40.068392490307474,149922
2006-01-18,38.866065979003906,39.369368406140794,38.027230022622525,38.027230022622525,162224
2006-01-19,40.040428161621094,40.655573564129135,39.145670824651255,39.53712582628196,203079
2006-01-20,39.67694091796875,40.431896727863446,39.48121337214218,40.0404373696698,111254
2006-01-23,39.173641204833984,40.1802418011809,39.03383521090744,39.76082381940127,166237
2006-01-24,39.117713928222656,39.844706776015144,39.00587084388851,39.25751991691043,108196
2006-01-25,39.08974838256836,40.459845122972446,38.866057986889885,39.42528184281636,292838
2006-01-27,38.866065979003906,39.70490193538528,37.52392759548564,37.52392759548564,144640
2006-01-30,38.502559661865234,39.70489174404196,38.39071660300475,39.42527983035152,119000
2006-01-31,38.16703796386719,38.97791105648332,38.083153510638496,38.44664996360248,165832
2006-02-01,37.356163024902344,38.39072651948095,37.18839412673703,38.39072651948095,133274
2006-02-02,37.24431228637695,38.27887568694911,36.908778787075164,37.468002708091454,155966
2006-02-03,38.502559661865234,38.866056002970645,36.796929548277106,36.796929548277106,369219
2006-02-06,38.30683898925781,39.984510769809255,38.02722702583257,39.08975334015648,521538
2006-02-07,39.0058708190918,39.92859119715254,38.05519180323538,38.8660648304929,356947
2006-02-08,39.48120880126953,39.78878367091695,38.30683939573033,39.08975375493647,246575
2006-02-10,40.795379638671875,41.71809987813091,38.949943426293345,39.425282862820865,1022176
2006-02-13,41.15887451171875,42.3332437435543,40.96314701750272,41.10295298001979,805254
2006-02-14,40.12431716918945,41.578298540827696,39.92858964606239,40.54373511869318,264607
2006-02-15,39.84471130371094,40.62762578263585,39.14568128083882,40.43189822953979,224857
2006-02-16,39.34140396118164,40.62762075057419,39.14567643232803,40.20820278879925,259219
2006-02-17,38.44664764404297,39.8447075583718,38.30684165261009,39.8447075583718,205659
2006-02-20,38.642372131347656,38.86606255330777,38.08314820971733,38.75421947559768,102556
2006-02-21,39.117713928222656,39.95654986034929,38.25091935828258,39.00587084388851,199553
2006-02-22,38.33479690551758,39.117706888033126,38.13906514334928,39.117706888033126,142484
2006-02-23,38.390724182128906,39.08975410435798,38.30683973815341,38.586451707045036,115339
2006-02-24,38.75422286987305,39.089756398930845,38.11111445036375,38.11111445036375,135994
2006-02-27,39.34140396118164,39.64897883976599,38.8101429162161,39.14567643232803,190875
2006-02-28,38.41868209838867,40.15227968622785,38.30683901954613,39.70489883777774,370668
2006-03-01,38.083152770996094,42.501023134318906,37.775582137185154,42.501023134318906,204445
2006-03-02,38.30683898925781,38.81014137673124,38.139070104586686,38.278876086299306,136736
2006-03-03,38.16703796386719,38.97791105648332,37.915388870721635,38.50257151024144,122853
2006-03-06,39.0058708190918,39.98451273928407,38.13907198316258,38.53053131116359,436173
2006-03-07,38.362762451171875,39.593057711822745,38.30684090899233,39.593057711822745,178488
2006-03-08,37.999267578125,38.866066450176746,37.80354003923794,38.2788795669752,170833
2006-03-09,37.747615814208984,38.30683975219727,37.32819786071778,38.30683975219727,106918
2006-03-10,37.94334030151367,38.33479958668989,37.775575693472184,37.91538166677661,140808
2006-03-13,37.30023956298828,38.78218403495385,37.07655337340453,38.08315402615316,245918
